40.77788829,-81.40068704,OHSECSRV-2272940-406762-2272999-406743,410.1701,ABC
40.77789167,-81.4047905,OHSECSRV-2271804-406749-2271788-406774,410.1647,ABC
40.77790594,-81.40278164,OHSEC1P-2272360-406761-2272359-406702,407.6889,C
40.77790884,-81.40293497,OH1P-2272318-406761-2272326-406936,404.3634,C
40.77791895,-81.40193433,OHSECSRV-2272595-406769-2272510-406727,410.1623,ABC
40.77791895,-81.40193433,OHSECSRV-2272595-406769-2272550-406726,410.1621,ABC
40.77791895,-81.40193433,OHSECSRV-2272595-406769-2272590-406724,410.1622,ABC
40.77792507,-81.40171466,OHSEC1P-2272656-406772-2272595-406769,407.6809,B
40.77793261,-81.39606756,OH3P-2274219-406794-2274219-406696,406.116,ABC
40.77793724,-81.39654809,OH3P-2274086-406794-2274086-406696,406.115,ABC
40.77794166,-81.39700754,OH3P-2273959-406794-2273959-406696,406.114,ABC
40.77794605,-81.40047015,OHSECSRV-2273000-406784-2272940-406762,410.1714,ABC
40.77794613,-81.39747284,OH3P-2273830-406794-2273830-406696,406.113,ABC
40.77794676,-81.40398101,OH1P-2272028-406772-2272019-406657,404.3627,A
40.77794823,-81.40413438,OHSEC1P-2271985-406772-2271988-406798,407.6841,A
40.77794823,-81.40413438,OHSECSRV-2271985-406772-2271930-406745,410.168,ABC
40.77794823,-81.40413438,OHSECSRV-2271985-406772-2272010-406742,410.1616,ABC
40.77796188,-81.40484622,OHSEC1P-2271788-406774-2271788-406802,407.6828,B
40.77796253,-81.40499959,OH1P-2271746-406774-2271742-406913,404.3625,B
40.77797189,-81.40194136,OHSEC1P-2272593-406788-2272595-406769,407.6825,B
40.77798018,-81.39979968,OHSECSRV-2273186-406798-2273229-406813,410.1606,ABC
40.77801876,-81.39948875,OH1P-2273272-406813-2273272-407127,404.3603,C
40.77802135,-81.40412444,OHSEC1P-2271988-406798-2272054-406799,407.6848,A
40.77802229,-81.40388527,OHSEC1P-2272054-406799-2272036-406750,407.6849,A
40.77802229,-81.40388527,OHSEC1P-2272054-406799-2272054-406853,407.685,A
40.77802229,-81.40388527,OHSECSRV-2272054-406799-2272090-406740,410.1672,ABC
40.77802229,-81.40388527,OHSECSRV-2272054-406799-2272092-406817,410.1673,ABC
40.77802229,-81.40388527,OHSECSRV-2272054-406799-2272093-406857,410.1678,ABC
40.77802229,-81.40388527,OHSECSRV-2272054-406799-2272130-406739,410.1617,ABC
40.77803011,-81.40068859,OHSEC1P-2272939-406813-2272940-406855,407.6872,A
40.77803175,-81.40506429,OHSECSRV-2271728-406799-2271694-406789,410.1648,ABC
40.77803175,-81.40506429,OHSECSRV-2271728-406799-2271695-406829,410.165,ABC
40.77803175,-81.40506429,OHSECSRV-2271728-406799-2271702-406736,410.1649,ABC
40.77803788,-81.40484463,OHSEC1P-2271788-406802-2271728-406799,407.6829,B
40.77808288,-81.40418006,OHSECSRV-2271972-406820-2271988-406798,410.167,ABC
40.77808469,-81.40507132,OHSEC1P-2271725-406818-2271728-406799,407.6846,B
40.77808864,-81.40269811,OHSECSRV-2272383-406828-2272370-406885,410.1726,ABC
40.77810876,-81.40164908,OHSECSRV-2272673-406839-2272656-406772,410.1641,ABC
40.77812877,-81.40194127,OHSEC1P-2272592-406845-2272593-406802,407.6823,B
